0,阿塞拜疆甲级联赛,2017-03-16 19:00,桑基亚 vs 米尔穆甘,-1106,-26051,0,-400
0,中国甲级联赛,2017-03-16 19:00,北京控股 vs 大连阿尔滨,-11216,-6171,-380,1660
0,中国甲级联赛,2017-03-16 19:30,梅州客家 vs 武汉卓尔,16334,-1000,0,0
0,保加利亚甲级联赛,2017-03-16 23:30,索非亚斯拉维亚 vs 格纳火车头,-15000,-12500,-1027,-2025
0,约旦超级联赛,2017-03-16 23:30,曼西亚贝尼哈山 vs 维达特安曼,3227,0,0,0
0,立陶宛甲级联赛,2017-03-17 00:00,苏杜瓦马里扬泊列  vs 特拉凯,0,-500,2298,0
0,匈牙利甲级联赛,2017-03-17 00:30,布达佩斯瓦萨斯 vs 哈拉德斯,4775,0,7093,0
0,立陶宛甲级联赛,2017-03-17 01:30,扎尔吉里斯 vs 考诺萨基列斯,0,3026,600,0
0,欧足联欧洲联赛,2017-03-17 02:00,贝西克塔斯 vs 奥林匹亚科斯,-824315,1750,0,0
0,欧足联欧洲联赛,2017-03-17 02:00,亨克 vs 真特,429847,64239,0,1000
0,欧足联欧洲联赛,2017-03-17 02:00,克拉斯诺达尔 vs 维戈塞尔塔,-514456,16830,-1000,0
0,SPL U20联赛,2017-03-17 02:00,法尔科克 (U20)  vs 哈密尔顿 (U20),109,0,0,0
0,西班牙丙级联赛,2017-03-17 03:00,布诺尔 vs 艾尔切 B,-1300,0,0,268
0,欧足联欧洲联赛,2017-03-17 04:05,门兴格拉德巴赫 vs 沙尔克,-675821,34050,0,60
0,欧足联欧洲联赛,2017-03-17 04:05,安德莱赫特 vs 阿普尔,345099,112569,37230,0
0,欧足联欧洲联赛,2017-03-17 04:05,曼联 vs 罗斯托夫,378330,174786,-11650,0
0,欧足联欧洲联赛,2017-03-17 04:05,罗马    vs 里昂,493135,86094,6000,847
0,欧足联欧洲联赛,2017-03-17 04:05,阿贾克斯 vs FC 哥本哈根,-320252,0,-4539,0
0,玻利维亚甲级联赛,2017-03-17 05:45,华恩斯体育生 vs 亚奎瓦石油,-12927,0,1666,0
0,南美解放者杯,2017-03-17 06:30,沙佩科恩斯 SC vs 拉鲁斯,-18435,0,-1000,-7200
0,巴西杯,2017-03-17 06:30,维多利亚 BA vs 瓦斯科达伽马 RJ,-1895,0,-1000,0
0,NCAA,2017-03-17 07:20,加州圣玛丽 vs 弗吉尼亚联邦,0,-1160,0,0
0,南美解放者杯,2017-03-17 08:00,佩纳罗尔 vs 图库曼竞技,-6150,-6632,0,-500
0,南美解放者杯,2017-03-17 08:45,圣塔菲独立 vs 水晶竞技,-3341,0,100,1000
